XData,YData1,YData2,YData3,YData4
0.5951,0.342427271720959,0.386556510084099,0.219682,0.245311
0.5961,0.344591032820703,0.389125766502336,0.213917,0.238803
0.5971,0.346719837774812,0.391658283889227,0.208081,0.232222
0.5981,0.348813771796014,0.394154131639128,0.202174,0.225568
0.5991,0.350872929028736,0.396613388157855,0.196198,0.218841
0.6001,0.352897412438779,0.399036140752923,0.190154,0.212045
0.6011,0.354887333700101,0.401422485520907,0.184044,0.20518
0.6021,0.356842813078804,0.403772527231989,0.177871,0.19825
0.6031,0.358763979314408,0.406086379211785,0.171634,0.191254
0.6041,0.360650969498501,0.408364163220549,0.165338,0.184197
0.6051,0.362503928950854,0.410606009329833,0.158983,0.17708
0.6061,0.364323011093099,0.412812055796699,0.152571,0.169903
0.6071,0.366108377320045,0.41498244893557,0.146106,0.162672
0.6081,0.36786019686874,0.417117342987813,0.139588,0.155386
0.6091,0.36957864668535,0.41921689998914,0.13302,0.148047
0.6101,0.371263911289966,0.421281289634927,0.126403,0.14066
0.6111,0.37291618263941,0.423310689143529,0.119741,0.133225
0.6121,0.374535659988154,0.42530528311769,0.113036,0.125746
0.6131,0.376122549747412,0.427265263404142,0.106289,0.118223
0.6141,0.377677065342527,0.429190828951469,0.0995034,0.110661
0.6151,0.379199427068721,0.431082185666344,0.0926816,0.103061
0.6161,0.380689861945307,0.432939546268213,0.0858251,0.095426
0.6171,0.382148603568453,0.434763130142532,0.0789375,0.0877586
0.6181,0.383575891962583,0.436553163192627,0.0720204,0.0800607
0.6191,0.384971973430503,0.438309877690279,0.065077,0.0723357
0.6201,0.386337100402351,0.440033512125125,0.0581089,0.0645854
0.6211,0.38767153128344,0.441724311052944,0.0511196,0.0568131
0.6221,0.388975530301097,0.443382524942936,0.0441117,0.0490216
0.6231,0.390249367350575,0.445008410024063,0.0370865,0.0412124
0.6241,0.391493317840126,0.446602228130555,0.0300478,0.0333892
0.6251,0.392707662535323,0.448164246546644,0.0229984,0.025555
0.6261,0.393892687402697,0.449694737850624,0.0159397,0.0177112
0.6271,0.395048683452807,0.451193979758321,0.00887518,0.00986138
0.6281,0.396175946582779,0.45266225496604,0.00180733,0.00200815
0.6291,0.397274777418435,0.45409985099309,NaN,NaN
0.6301,0.398345481156063,0.455507060023942,NaN,NaN
0.6311,0.399388367403923,0.456884178750122,NaN,NaN
0.6321,0.400403750023562,0.458231508211903,NaN,NaN
0.6331,0.401391946971,0.459549353639867,NaN,NaN
0.6341,0.402353280137892,0.460838024296431,NaN,NaN
0.6351,0.403288075192701,0.462097833317386,NaN,NaN
0.6361,0.404196661421991,0.46332909755354,NaN,NaN
0.6371,0.405079371571882,0.464532137412528,NaN,NaN
0.6381,0.405936541689751,0.465707276700857,NaN,NaN
0.6391,0.406768510966241,0.466854842466253,NaN,NaN
0.6401,0.407575621577655,0.467975164840388,NaN,NaN
0.6411,0.408358218528777,0.469068576882033,NaN,NaN
0.6421,0.409116649496214,0.470135414420713,NaN,NaN
0.6431,0.409851264672288,0.47117601590093,NaN,NaN
0.6441,0.410562416609569,0.472190722226997,NaN,NaN
0.6451,0.411250460066087,0.47317987660856,NaN,NaN
0.6461,0.411915751851289,0.474143824406855,NaN,NaN
0.6471,0.412558650672793,0.47508291298176,NaN,NaN
0.6481,0.413179516983995,0.475997491539693,NaN,NaN
0.6491,0.413778712832584,0.476887910982409,NaN,NaN
0.6501,0.414356601710015,0.477754523756754,NaN,NaN
0.6511,0.414913548401975,0.478597683705411,NaN,NaN
0.6521,0.415449918839923,0.479417745918703,NaN,NaN
0.6531,0.415966079953707,0.480215066587483,NaN,NaN
0.6541,0.416462399525343,0.480990002857166,NaN,NaN
0.6551,0.416939246043971,0.481742912682946,NaN,NaN
0.6561,0.417396988562039,0.482474154686226,NaN,NaN
0.6571,0.417835996552758,0.483184088012324,NaN,NaN
0.6581,0.418256639768863,0.483873072189469,NaN,NaN
0.6591,0.418659288102707,0.484541466989136,NaN,NaN
0.6601,0.419044311447743,0.48518963228776,NaN,NaN
0.6611,0.41941207956141,0.485817927929844,NaN,NaN
0.6621,0.419762961929459,0.486426713592513,NaN,NaN
0.6631,0.420097327631754,0.48701634865153,NaN,NaN
0.6641,0.420415545209571,0.487587192048809,NaN,NaN
0.6651,0.420717982534422,0.488139602161451,NaN,NaN
0.6661,0.421005006678437,0.488673936672325,NaN,NaN
0.6671,0.421276983786316,0.489190552442229,NaN,NaN
0.6681,0.421534278948884,0.489689805383633,NaN,NaN
0.6691,0.421777256078264,0.490172050336046,NaN,NaN
0.6701,0.422006277784687,0.490637640943023,NaN,NaN
0.6711,0.422221705254965,0.491086929530808,NaN,NaN
0.6721,0.422423898132635,0.491520266988668,NaN,NaN
0.6731,0.422613214399791,0.491938002650897,NaN,NaN
0.6741,0.422790010260621,0.492340484180526,NaN,NaN
0.6751,0.42295464002666,0.492728057454745,NaN,NaN
0.6761,0.423107456003772,0.493101066452047,NaN,NaN
0.6771,0.423248808380868,0.493459853141109,NaN,NaN
0.6781,0.423379045120369,0.493804757371412,NaN,NaN
0.6791,0.423498511850427,0.494136116765611,NaN,NaN
0.6801,0.4236075517589,0.494454266613669,NaN,NaN
0.6811,0.423706505489102,0.494759539768741,NaN,NaN
0.6821,0.423795711037314,0.495052266544837,NaN,NaN
0.6831,0.423875503652071,0.495332774616247,NaN,NaN
0.6841,0.423946215735229,0.495601388918736,NaN,NaN
0.6851,0.424008176744795,0.49585843155252,NaN,NaN
0.6861,0.424061713099549,0.496104221687003,NaN,NaN
0.6871,0.424107148085426,0.496339075467297,NaN,NaN
0.6881,0.424144801763681,0.496563305922498,NaN,NaN
0.6891,0.424174990880814,0.496777222875745,NaN,NaN
0.6901,0.424198028780275,0.496981132856026,NaN,NaN
0.6911,0.424214225315913,0.497175339011753,NaN,NaN
0.6921,0.424223886767193,0.497360141026085,NaN,NaN
0.6931,0.424227315756162,0.497535835033996,NaN,NaN
0.6941,0.424224811166149,0.497702713541093,NaN,NaN
0.6951,0.424216668062213,0.497861065344152,NaN,NaN
0.6961,0.424203177613305,0.498011175453388,NaN,NaN
0.6971,0.424184627016158,0.498153325016437,NaN,NaN
0.6981,0.424161299420878,0.498287791244046,NaN,NaN
0.6991,0.424133473858241,0.498414847337453,NaN,NaN
0.7001,0.424101425168668,0.49853476241746,NaN,NaN
0.7011,0.424065423932887,0.498647801455171,NaN,NaN
0.7021,0.424025736404253,0.498754225204405,NaN,NaN
0.7031,0.42398262444272,0.498854290135742,NaN,NaN
0.7041,0.423936345450464,0.498948248372228,NaN,NaN
0.7051,0.423887152309118,0.499036347626686,NaN,NaN
0.7061,0.423835293318638,0.499118831140655,NaN,NaN
0.7071,0.423781012137759,0.499195937624917,NaN,NaN
0.7081,0.423724547726043,0.499267901201619,NaN,NaN
0.7091,0.423666134287502,0.499334951347957,NaN,NaN
0.7101,0.423606001215782,0.499397312841426,NaN,NaN
0.7111,0.423544373040885,0.499455205706614,NaN,NaN
0.7121,0.423481469377437,0.499508845163514,NaN,NaN
0.7131,0.423417504874455,0.499558441577369,NaN,NaN
0.7141,0.423352689166635,0.49960420041,NaN,NaN
0.7151,0.423287226827111,0.499646322172634,NaN,NaN
0.7161,0.423221317321703,0.499685002380192,NaN,NaN
0.7171,0.423155154964612,0.499720431507046,NaN,NaN
0.7181,0.423088928875564,0.499752794944207,NaN,NaN
0.7191,0.42302282293839,0.499782272957952,NaN,NaN
0.7201,0.422957015761009,0.499809040649855,NaN,NaN
0.7211,0.422891680636824,0.499833267918224,NaN,NaN
0.7221,0.422826985507502,0.499855119420928,NaN,NaN
0.7231,0.422763092927126,0.499874754539583,NaN,NaN
0.7241,0.422700160027708,0.499892327345111,NaN,NaN
0.7251,0.422638338486053,0.499907986564632,NaN,NaN
0.7261,0.422577774491949,0.499921875549702,NaN,NaN
0.7271,0.422518608717686,0.499934132245854,NaN,NaN
0.7281,0.422460976288878,0.499944889163458,NaN,NaN
0.7291,0.422405006756581,0.499954273349873,NaN,NaN
0.7301,0.422350824070702,0.499962406362876,NaN,NaN
0.7311,0.422298546554668,0.499969404245371,NaN,NaN
0.7321,0.42224828688137,0.499975377501349,NaN,NaN
0.7331,0.42220015205035,0.499980431073107,NaN,NaN
0.7341,0.422154243366228,0.499984664319695,NaN,NaN
0.7351,0.422110656418366,0.499988170996602,NaN,NaN
0.7361,0.422069481061744,0.499991039236656,NaN,NaN
0.7371,0.422030801399055,0.499993351532138,NaN,NaN
0.7381,0.421994695764001,0.499995184718091,NaN,NaN
0.7391,0.421961236705784,0.499996609956836,NaN,NaN
0.7401,0.421930490974786,0.499997692723661,NaN,NaN
0.7411,0.421902519509429,0.499998492793698,NaN,NaN
0.7421,0.421877377424212,0.499999064229971,NaN,NaN
0.7431,0.421855113998909,0.499999455372609,NaN,NaN
0.7441,0.421835772668942,0.499999708829229,NaN,NaN
0.7451,0.421819391016901,0.499999861466459,NaN,NaN
0.7461,0.421806000765225,0.499999944402636,NaN,NaN
0.7471,0.421795627770029,0.499999983001633,NaN,NaN
0.7481,0.421788292016081,0.499999996867844,NaN,NaN
0.7491,0.421784007612923,0.499999999842309,NaN,NaN
0.7501,0.421782782792129,0.499999999999976,NaN,NaN
0.7511,0.421784619905717,0.49999999964811,NaN,NaN
0.7521,0.421789515425685,0.499999995325837,NaN,NaN
0.7531,0.421797459944699,0.499999977804826,NaN,NaN
0.7541,0.421808438177919,0.499999932091111,NaN,NaN
0.7551,0.421822428965959,0.499999837428055,NaN,NaN
0.7561,0.421839405279001,0.499999667300456,NaN,NaN
0.7571,0.421859334222046,0.499999389439787,NaN,NaN
0.7581,0.421882177041314,0.4999989658306,NaN,NaN
0.7591,0.421907889131798,0.499998352718064,NaN,NaN
0.7601,0.421936420045971,0.499997500616661,NaN,NaN
0.7611,0.421967713503649,0.499996354320048,NaN,NaN
0.7621,0.422001707403023,0.499994852912066,NaN,NaN
0.7631,0.422038333832858,0.499992929778933,NaN,NaN
0.7641,0.422077519085869,0.499990512622602,NaN,NaN
0.7651,0.422119183673276,0.499987523475305,NaN,NaN
0.7661,0.422163242340554,0.499983878715278,NaN,NaN
0.7671,0.422209604084375,0.499979489083692,NaN,NaN
0.7681,0.422258172170759,0.499974259702779,NaN,NaN
0.7691,0.422308844154433,0.499968090095174,NaN,NaN
0.7701,0.422361511899421,0.499960874204478,NaN,NaN
0.7711,0.42241606160086,0.499952500417054,NaN,NaN
0.7721,0.42247237380806,0.499942851585063,NaN,NaN
0.7731,0.422530323448821,0.499931805050745,NaN,NaN
0.7741,0.422589779855004,0.499919232671973,NaN,NaN
0.7751,0.42265060678939,0.499905000849076,NaN,NaN
0.7761,0.422712662473813,0.499888970552943,NaN,NaN
0.7771,0.4227757996186,0.499870997354427,NaN,NaN
0.7781,0.422839865453318,0.499850931455063,NaN,NaN
0.7791,0.422904701758847,0.4998286177191,NaN,NaN
0.7801,0.422970144900785,0.499803895706872,NaN,NaN
0.7811,0.423036025864206,0.499776599709514,NaN,NaN
0.7821,0.423102170289783,0.499746558785047,NaN,NaN
0.7831,0.423168398511279,0.499713596795825,NaN,NaN
0.7841,0.423234525594441,0.499677532447383,NaN,NaN
0.7851,0.423300361377286,0.499638179328683,NaN,NaN
0.7861,0.423365710511816,0.499595345953772,NaN,NaN
0.7871,0.423430372507158,0.49954883580488,NaN,NaN
0.7881,0.423494141774156,0.49949844737696,NaN,NaN
0.7891,0.423556807671426,0.499443974223684,NaN,NaN
0.7901,0.423618154552882,0.499385205004919,NaN,NaN
0.7911,0.423677961816758,0.499321923535689,NaN,NaN
0.7921,0.423736003956134,0.499253908836645,NaN,NaN
0.7931,0.423792050610981,0.499180935186043,NaN,NaN
0.7941,0.42384586662174,0.499102772173268,NaN,NaN
0.7951,0.423897212084456,0.499019184753892,NaN,NaN
0.7961,0.423945842407461,0.498929933306299,NaN,NaN
0.7971,0.423991508369651,0.498834773689885,NaN,NaN
0.7981,0.424033956180341,0.498733457304846,NaN,NaN
0.7991,0.424072927540727,0.498625731153564,NaN,NaN
0.8001,0.424108159706972,0.498511337903612,NaN,NaN
0.8011,0.424139385554911,0.498390015952388,NaN,NaN
0.8021,0.424166333646411,0.498261499493386,NaN,NaN
0.8031,0.424188728297378,0.498125518584124,NaN,NaN
0.8041,0.424206289647436,0.497981799215734,NaN,NaN
0.8051,0.424218733731282,0.497830063384228,NaN,NaN
0.8061,0.424225772551732,0.497670029163455,NaN,NaN
0.8071,0.424227114154469,0.49750141077975,NaN,NaN
0.8081,0.4242224627045,0.497323918688298,NaN,NaN
0.8091,0.424211518564331,0.497137259651207,NaN,NaN
0.8101,0.424193978373873,0.496941136817315,NaN,NaN
0.8111,0.424169535132085,0.496735249803723,NaN,NaN
0.8121,0.424137878280358,0.496519294779072,NaN,NaN
0.8131,0.424098693787654,0.496292964548575,NaN,NaN
0.8141,0.4240516642374,0.496055948640791,NaN,NaN
0.8151,0.423996468916143,0.495807933396165,NaN,NaN
0.8161,0.423932783903975,0.495548602057336,NaN,NaN
0.8171,0.423860282166726,0.4952776348612,NaN,NaN
0.8181,0.42377863364993,0.494994709132756,NaN,NaN
0.8191,0.423687505374567,0.494699499380713,NaN,NaN
0.8201,0.42358656153458,0.494391677394876,NaN,NaN
0.8211,0.423475463596168,0.494070912345306,NaN,NaN
0.8221,0.423353870398852,0.493736870883239,NaN,NaN
0.8231,0.423221438258318,0.493389217243791,NaN,NaN
0.8241,0.423077821071023,0.493027613350415,NaN,NaN
0.8251,0.422922670420569,0.492651718921124,NaN,NaN
0.8261,0.422755635685837,0.492261191576472,NaN,NaN
0.8271,0.422576364150868,0.491855686949281,NaN,NaN
0.8281,0.422384501116501,0.49143485879611,NaN,NaN
0.8291,0.42217969001373,0.490998359110453,NaN,NaN
0.8301,0.421961572518803,0.490545838237663,NaN,NaN
0.8311,0.42172978867002,0.490076944991587,NaN,NaN
0.8321,0.421483976986242,0.489591326772888,NaN,NaN
0.8331,0.421223774587084,0.489088629689062,NaN,NaN
0.8341,0.420948817314776,0.488568498676113,NaN,NaN
0.8351,0.420658739857678,0.488030577621883,NaN,NaN
0.8361,0.420353175875439,0.48747450949101,NaN,NaN
0.8371,0.420031758125756,0.486899936451499,NaN,NaN
0.8381,0.419694118592746,0.486306500002883,NaN,NaN
0.8391,0.419339888616871,0.485693841105953,NaN,NaN
0.8401,0.418968699026426,0.485061600314026,NaN,NaN
0.8411,0.418580180270539,0.484409417905735,NaN,NaN
0.8421,0.418173962553668,0.483736934019308,NaN,NaN
0.8431,0.417749675971564,0.483043788788308,NaN,NaN
0.8441,0.417306950648672,0.482329622478798,NaN,NaN
0.8451,0.416845416876926,0.481594075627917,NaN,NaN
0.8461,0.416364705255928,0.480836789183808,NaN,NaN
0.8471,0.415864446834444,0.480057404646883,NaN,NaN
0.8481,0.415344273253216,0.47925556421238,NaN,NaN
0.8491,0.414803816889018,0.478430910914176,NaN,NaN
0.8501,0.414242710999945,0.477583088769808,NaN,NaN
0.8511,0.413660589871867,0.476711742926677,NaN,NaN
0.8521,0.41305708896603,0.475816519809378,NaN,NaN
0.8531,0.41243184506774,0.47489706726811,NaN,NaN
0.8541,0.411784496436091,0.473953034728134,NaN,NaN
0.8551,0.411114682954693,0.472984073340215,NaN,NaN
0.8561,0.410422046283345,0.471989836132007,NaN,NaN
0.8571,0.409706230010596,0.47096997816033,NaN,NaN
0.8581,0.408966879807161,0.469924156664281,NaN,NaN
0.8591,0.408203643580113,0.468852031219127,NaN,NaN
0.8601,0.407416171627814,0.467753263890929,NaN,NaN
0.8611,0.406604116795515,0.466627519391831,NaN,NaN
0.8621,0.405767134631579,0.465474465235957,NaN,NaN
0.8631,0.404904883544245,0.464293771895863,NaN,NaN
0.8641,0.404017024958901,0.46308511295947,NaN,NaN
0.8651,0.403103223475772,0.461848165287425,NaN,NaN
0.8661,0.402163147027977,0.460582609170812,NaN,NaN
0.8671,0.401196467039882,0.459288128489164,NaN,NaN
0.8681,0.400202858585682,0.457964410868693,NaN,NaN
0.8691,0.399182000548145,0.456611147840671,NaN,NaN
0.8701,0.398133575777436,0.455228034999899,NaN,NaN
0.8711,0.397057271249964,0.453814772163183,NaN,NaN
0.8721,0.395952778227174,0.452371063527747,NaN,NaN
0.8731,0.394819792414199,0.450896617829511,NaN,NaN
0.8741,0.393658014118307,0.449391148501152,NaN,NaN
0.8751,0.392467148407068,0.447854373829874,NaN,NaN
0.8761,0.391246905266149,0.446286017114809,NaN,NaN
0.8771,0.389996999756671,0.44468580682397,NaN,NaN
0.8781,0.388717152172039,0.44305347675067,NaN,NaN
0.8791,0.387407088194168,0.441388766169338,NaN,NaN
0.8801,0.386066539049022,0.439691419990627,NaN,NaN
0.8811,0.384695241661379,0.437961188915758,NaN,NaN
0.8821,0.383292938808737,0.436197829589995,NaN,NaN
0.8831,0.381859379274289,0.434401104755169,NaN,NaN
0.8841,0.380394317998855,0.432570783401178,NaN,NaN
0.8851,0.378897516231713,0.430706640916356,NaN,NaN
0.8861,0.37736874168022,0.428808459236643,NaN,NaN
0.8871,0.375807768658148,0.426876026993449,NaN,NaN
0.8881,0.374214378232635,0.424909139660142,NaN,NaN
0.8891,0.372588358369676,0.422907599697059,NaN,NaN
0.8901,0.370929504078047,0.42087121669495,NaN,NaN
0.8911,0.369237617551595,0.418799807516772,NaN,NaN
0.8921,0.367512508309772,0.416693196437739,NaN,NaN
0.8931,0.365753993336363,0.414551215283535,NaN,NaN
0.8941,0.363961897216272,0.412373703566608,NaN,NaN
0.8951,0.36213605227032,0.410160508620441,NaN,NaN
0.8961,0.360276298687929,0.40791148573172,NaN,NaN
0.8971,0.358382484657617,0.405626498270308,NaN,NaN
0.8981,0.356454466495222,0.403305417816927,NaN,NaN
0.8991,0.354492108769738,0.400948124288463,NaN,NaN
0.9001,0.352495284426705,0.398554506060806,NaN,NaN
0.9011,0.350463874909035,0.396124460089127,NaN,NaN
0.9021,0.348397770275209,0.393657892025517,NaN,NaN
0.9031,0.346296869314736,0.391154716333877,NaN,NaN
0.9041,0.344161079660795,0.388614856402001,NaN,NaN
0.9051,0.341990317899978,0.386038244650731,NaN,NaN
0.9061,0.339784509679037,0.383424822640127,NaN,NaN
0.9071,0.337543589808552,0.380774541172542,NaN,NaN
0.9081,0.335267502363438,0.378087360392542,NaN,NaN
0.9091,0.332956200780206,0.375363249883555,NaN,NaN
0.9101,0.330609647950895,0.372602188761202,NaN,NaN
0.9111,0.328227816313586,0.369804165763194,NaN,NaN
0.9121,0.325810687939433,0.366969179335745,NaN,NaN
0.9131,0.323358254616112,0.364097237716395,NaN,NaN
0.9141,0.320870517927631,0.361188359013185,NaN,NaN
0.9151,0.318347489330408,0.358242571280095,NaN,NaN
0.9161,0.315789190225546,0.35525991258868,NaN,NaN
0.9171,0.313195652027237,0.35224043109582,NaN,NaN
0.9181,0.310566916227221,0.349184185107523,NaN,NaN
0.9191,0.307903034455229,0.3460912431387,NaN,NaN
0.9201,0.305204068535335,0.342961683968858,NaN,NaN
0.9211,0.302470090538171,0.339795596693628,NaN,NaN
0.9221,0.299701182828913,0.336593080772082,NaN,NaN
0.9231,0.296897438111008,0.333354246069764,NaN,NaN
0.9241,0.294058959465547,0.330079212897376,NaN,NaN
0.9251,0.291185860386262,0.326768112045072,NaN,NaN
0.9261,0.288278264810061,0.32342108481229,NaN,NaN
0.9271,0.285336307143068,0.320038283033085,NaN,NaN
0.9281,0.282360132282108,0.316619869096893,NaN,NaN
0.9291,0.279349895631597,0.313166015964702,NaN,NaN
0.9301,0.276305763115779,0.30967690718056,NaN,NaN
0.9311,0.27322791118628,0.306152736878395,NaN,NaN
0.9321,0.270116526824928,0.302593709784102,NaN,NaN
0.9331,0.266971807541816,0.299000041212854,NaN,NaN
0.9341,0.263793961368554,0.295371957061609,NaN,NaN
0.9351,0.260583206846695,0.291709693796778,NaN,NaN
0.9361,0.257339773011298,0.288013498437028,NaN,NaN
0.9371,0.254063899369603,0.284283628531194,NaN,NaN
0.9381,0.250755835874798,0.280520352131269,NaN,NaN
0.9391,0.247415842894854,0.276723947760465,NaN,NaN
0.9401,0.244044191176414,0.27289470437632,NaN,NaN
0.9411,0.24064116180372,0.269032921328839,NaN,NaN
0.9421,0.237207046152575,0.265138908313663,NaN,NaN
0.9431,0.233742145839322,0.261212985320246,NaN,NaN
0.9441,0.23024677266484,0.257255482575056,NaN,NaN
0.9451,0.226721248553562,0.253266740479783,NaN,NaN
0.9461,0.22316590548751,0.249247109544559,NaN,NaN
0.9471,0.219581085435358,0.245196950316205,NaN,NaN
0.9481,0.215967140276528,0.24111663330151,NaN,NaN
0.9491,0.212324431720332,0.237006538885542,NaN,NaN
0.9501,0.208653331220187,0.232867057245029,NaN,NaN
0.9511,0.2049542198829,0.228698588256817,NaN,NaN
0.9521,0.201227488373072,0.224501541401424,NaN,NaN
0.9531,0.197473536812621,0.220276335661729,NaN,NaN
0.9541,0.193692774675483,0.216023399416812,NaN,NaN
0.9551,0.189885620677492,0.211743170330992,NaN,NaN
0.9561,0.1860525026615,0.207436095238083,NaN,NaN
0.9571,0.18219385747777,0.203102630020925,NaN,NaN
0.9581,0.178310130859678,0.198743239486224,NaN,NaN
0.9591,0.174401777294775,0.194358397234743,NaN,NaN
0.9601,0.170469259891271,0.189948585526909,NaN,NaN
0.9611,0.166513050239969,0.185514295143877,NaN,NaN
0.9621,0.162533628271732,0.181056025244106,NaN,NaN
0.9631,0.158531482110522,0.176574283215521,NaN,NaN
0.9641,0.154507107922092,0.172069584523314,NaN,NaN
0.9651,0.150461009758377,0.167542452553442,NaN,NaN
0.9661,0.14639369939768,0.162993418451918,NaN,NaN
0.9671,0.1423056961807,0.158423020959939,NaN,NaN
0.9681,0.138197526842491,0.153831806244947,NaN,NaN
0.9691,0.134069725340433,0.149220327727689,NaN,NaN
0.9701,0.129922832678287,0.144589145905368,NaN,NaN
0.9711,0.125757396726434,0.139938828170968,NaN,NaN
0.9721,0.121573972038366,0.13526994862883,NaN,NaN
0.9731,0.117373119663535,0.130583087906589,NaN,NaN
0.9741,0.113155406956656,0.125878832963549,NaN,NaN
0.9751,0.108921407383541,0.121157776895601,NaN,NaN
0.9761,0.104671700323583,0.116420518736777,NaN,NaN
0.9771,0.100406870868984,0.111667663257555,NaN,NaN
0.9781,0.0961275096208272,0.106899820759995,NaN,NaN
0.9791,0.0918342124821044,0.10211760686984,NaN,NaN
0.9801,0.0875275804478105,0.097321642325671,NaN,NaN
0.9811,0.0832082193922068,0.0925125527652373,NaN,NaN
0.9821,0.0788767398533762,0.0876909685090695,NaN,NaN
0.9831,0.0745337568151794,0.0828575243414966,NaN,NaN
0.9841,0.0701798894867328,0.0780128592891813,NaN,NaN
0.9851,0.0658157610795269,0.0731576163972935,NaN,NaN
0.9861,0.0614419985823064,0.0682924425034442,NaN,NaN
0.9871,0.0570592325338336,0.0634179880095021,NaN,NaN
0.9881,0.0526680967936642,0.0585349066514194,NaN,NaN
0.9891,0.0482692283110569,0.0536438552671915,NaN,NaN
0.9901,0.0438632668921479,0.048745493563079,NaN,NaN
0.9911,0.0394508549655178,0.0438404838782231,NaN,NaN
0.9921,0.0350326373462833,0.038929490947782,NaN,NaN
0.9931,0.0306092609988433,0.0340131816647225,NaN,NaN
0.9941,0.0261813747984133,0.0290922248403988,NaN,NaN
0.9951,0.0217496292914826,0.0241672909640526,NaN,NaN
0.9961,0.017314676455326,0.0192390519613684,NaN,NaN
0.9971,0.0128771694567101,0.0143081809522203,NaN,NaN
0.9981,0.00843776240992491,0.00937535200774708,NaN,NaN
0.9991,0.00399711013428125,0.0044412399068897,NaN,NaN
